,Ground Truth Image,Expected object,Predicted object,Expected Caption,Generated Caption
469,data/images/n07753592/n07753592_5699.JPEG,fruits and vegetables,fruits and vegetables, A ripe yellow banana with a brown spot on the end. ,"This image depicts a colorful assortment of fresh fruits and vegetables, including apples, bananas, oranges, broccoli, carrots, and bell peppers."
470,data/images/n03063599/n03063599_4172.JPEG,coffee mug,bicycle, A black coffee mug on a window sill. ,"The image depicts a traditional, two-wheeled bicycle with a seat, handlebars, pedals, and two wheels."
471,data/images/n03272010/n03272010_6705.JPEG,guitar,watch or watches, A green electric guitar leaning against a wall. ,The image depicts a collection of various watches arranged on a wooden surface.
472,data/images/n03792972/n03792972_17744.JPEG,camp or camping,bicycle," A man stands in a field with a tent, mountains, and a camera, looking out at the landscape. ","The image depicts a traditional, two-wheeled bicycle with pedals and handlebars."
473,data/images/n02992529/n02992529_52043.JPEG,cell phone,watch or watches, The image shows a close-up of a cell phone keypad with numbers and letters. ,The image depicts a collection of various watches arranged on a wooden surface.
474,data/images/n03297495/n03297495_7249.JPEG,coffee maker,guitar," This is an image of a white espresso machine with a silver and black front panel, featuring two spouts and two buttons. ","This image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three distorted pickups, and a fretboard with frets and tuning pegs."
475,data/images/n03063599/n03063599_3606.JPEG,coffee mug,guitar, A glass of red wine on a table with a mug of coffee and a donut in the background. ,"The image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three black pickups, and a neck with frets."
476,data/images/n02389026/n02389026_9196.JPEG,horse,butterfly, A man riding a brown horse in a field. ,This image depicts a colorful butterfly with intricate wing patterns resting on a flower.
477,data/images/n02389026/n02389026_2013.JPEG,horse,horse, A brown horse standing in a field. ,"This image depicts a horse standing in a field with green grass, under a clear blue sky."
478,data/images/n03100240/n03100240_1391.JPEG,car,ball, An orange convertible sports car on display at a car show. ,"The image depicts a spherical object, typically used in games."
479,data/images/n04069434/n04069434_9030.JPEG,camera,monkey, A vintage black and white camera with a silver lens and a black strap. ,"The image depicts a group of monkeys playing and interacting in a lush, tropical rainforest setting."
480,data/images/n02504458/n02504458_5897.JPEG,elephant,monkey, A large elephant walking on a dirt road in a natural setting. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
481,data/images/n02951358/n02951358_9376.JPEG,canoe or boat,piano, Two people walking on frozen lake with boat in background. ,"This image depicts a grand piano with a black and white keyboard, a polished wooden body, and three pedals on the right side."
482,data/images/n02504458/n02504458_6428.JPEG,elephant,monkey," An elephant standing on a pile of logs, eating a log. ","The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its eyes wide open."
483,data/images/n03590841/n03590841_8067.JPEG,pumpkin,mushroom," A woman carving a jack-o-lantern in a kitchen, with a table full of carved pumpkins. ",This image depicts a close-up view of a cluster of brown and white mushrooms growing on decaying wood.
484,data/images/n03376595/n03376595_8346.JPEG,chair,watch or watches, A large number of blue seats in a stadium. ,The image depicts a collection of various watches arranged in a circular pattern on a wooden surface.
485,data/images/n04044716/n04044716_7208.JPEG,tower,pool table, A large satellite dish in a field with sheep grazing. ,"The image depicts a green pool table with balls arranged on it, ready for play."
486,data/images/n03376595/n03376595_11049.JPEG,chair,pumpkin," A man in mid-air performing a breakdance move, with one hand on a chair. ","This image depicts a round, orange pumpkin with a stem and small bumps on its surface."
487,data/images/n03063599/n03063599_858.JPEG,coffee mug,parachutes," Three coffee mugs with different colored handles and the word ""coffee matters"" on them. ","The image depicts a parachute, a device used for controlled descent from a high place, consisting of a large canopy attached to a harness or container."
488,data/images/n04120489/n04120489_6812.JPEG,shoes,panda or pandas, A black and white shoe on a brick patio. ,"The image depicts a pair of adorable giant pandas, one black and white, sitting or standing in a bamboo forest."
489,data/images/n11939491/n11939491_5055.JPEG,flower,fruits and vegetables, A white daisy with a yellow center. ,"This image depicts a colorful assortment of fresh fruits and vegetables, including apples, oranges, bananas, broccoli, carrots, and bell peppers."
490,data/images/n02504458/n02504458_2716.JPEG,elephant,panda or pandas," A large elephant with tusks and a long trunk, standing in a grassy field. ","The image depicts a pair of adorable giant pandas, one black and white, sitting or standing in a bamboo forest."
491,data/images/n03445777/n03445777_15294.JPEG,ball,pool table, A crystal golf ball with a personalized message. ,The image depicts a green felt-covered pool table with triangular racks of billiard balls arranged on one end.
492,data/images/n03197337/n03197337_526.JPEG,watch or watches,guitar," A person's hand wearing a watch with a digital display and a compass, holding a map. ","This image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three distorted white circles representing the pickups, and a black neck with frets and tuning pegs."
493,data/images/n02690373/n02690373_2109.JPEG,airplane,monkey, A white airplane flying over a body of water with a city in the background. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its face showing a mischievous expression."
494,data/images/n03272010/n03272010_13834.JPEG,guitar,guitar," Three guitar-shaped figurines in different colors, each with a pick guard and strings, displayed on a gray surface. ","This image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three distorted pickups, and a neck with frets."
495,data/images/n03775071/n03775071_9475.JPEG,gloves,bicycle, Two gray knitted gloves with frayed cuffs and a black logo on the back of each. ,"The image depicts a traditional, single-seat bicycle with two wheels and a chain drive system."
496,data/images/n04069434/n04069434_9580.JPEG,camera,piano, A vintage camera with a lens on a wooden table. ,"The image depicts a black grand piano with a white keyboard and a music sheet on top, resting against a wall in a dimly lit room."
497,data/images/n02504458/n02504458_481.JPEG,elephant,monkey, Two elephants standing in the mud. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its eyes looking directly at the viewer."
498,data/images/n03180011/n03180011_5834.JPEG,computer,monkey," A desktop computer with a monitor, keyboard, and mouse on a white background. ","The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch."
499,data/images/n03877472/n03877472_3847.JPEG,girl,bicycle, A young girl is sitting on the floor surrounded by Christmas presents. ,"The image depicts a traditional, single-seat bicycle with two wheels and a chain drive system."
500,data/images/n07753592/n07753592_10252.JPEG,fruits and vegetables,pizza," A street vendor's cart filled with various fruits and vegetables, with a man and woman standing behind it. ","This image depicts a slice of pizza with multiple toppings, including cheese, tomato sauce, pepperoni, mushrooms, and olives."
501,data/images/n03063599/n03063599_691.JPEG,coffee mug,monkey, A blue mug with a white logo on it. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
502,data/images/n03792972/n03792972_8672.JPEG,camp or camping,guitar, A tent in a mountainous area with trees and fog. ,"The image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three black pickups, and a neck with frets."
503,data/images/n02389026/n02389026_24702.JPEG,horse,monkey," A close-up of a horse's face, showing its brown coat, large brown eyes, and a white spot on its forehead. ","The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch."
